ID,Problématique,Solution,Mots-clés techniques,Texte brut
palmint454,Le ticket décrit une situation où un utilisateur souhaite signaler une alerte éthique sans être en mesure de fournir ses coordonnées pour recevoir des retours ou être contacté. Le système en place ne permet pas à l'utilisateur de rester anonyme tout en permettant à l'équipe de le contacter pour obtenir plus d'informations sur l'alerte.,Non résolu - Le ticket n'a pas été clôturé et il n'y a pas de mention d'une solution appliquée dans les commentaires ou la description.,"Whistleblowing, alertes éthiques, anonymat, contact utilisateur, retours, signalement",palmint454 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium edit dune ligne liste provenant dune agrégation fixed palm4492 edit dune ligne liste provenant dune agrégation analyse author hbensaid body ok createddate 20170908t1548090000000 updateddate 20170908t1548090000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert spec  spec spec palmyra 
palmint456,"Le ticket décrit un problème dans la fonctionnalité de liste de l'API REST version 1.7.231, qui empêche l'envoi d'alertes concernant la politique de conduite éthique de Vermeg aux parties prenantes.",La solution consiste à modifier le code source de la fonctionnalité de liste de l'API REST pour permettre l'envoi d'alertes relatives à la politique de conduite éthique de Vermeg aux parties prenantes. La correction a été testée et validée avec succès.,"API REST, envoi d'alerte, politique de conduite éthique, fonctionnalité de liste, code source, Vermeg, partie prenante",palmint456 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium edit dune ligne liste provenant dune agrégation fixed palm4492 edit dune ligne liste provenant dune agrégation functionaltest author dmouaffak body tested createddate 20171009t1225590000000 updateddate 20171009t1225590000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert test ok   test ok palmyra 
palmint458,"Le ticket concerne un problème de personnalisation de la timestamp pour les iodevices, plus précisément pour les devices de type palmyra. L'utilisateur a besoin de pouvoir personnaliser le format de la date et de l'heure selon ses besoins.",La solution consiste à ajouter une option de personnalisation de la timestamp pour les iodevices de type palmyra. Cette option permettra à l'utilisateur de définir le format de la date et de l'heure qui lui convient le mieux.,* Timestamp,palmint458 subtask trunk self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium iodevice timestamp plus parlant sous forme aaaammjjhhmmss fixed palm4114 iodevice timestamp plus parlant sous forme aaaammjjhhmmss coding author hmhamdia body timestamp plus parlant createddate 20170925t1905290000000 updateddate 20170925t1905290000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert insertion another property palmyraproperties support customoization timestamp iodevicesfile   need customise timestamp support date pattern palmyra 
palmint459,Le ticket décrit un problème avec l'envoi d'alertes relatives à la politique éthique et de conduite chez Vermeg. Les utilisateurs ne peuvent pas envoyer d'alerts et il n'y a pas de moyen de contact pour les whistleblowers.,"La solution consiste en une mise à jour de la version 17203 de l'API REST, qui devrait permettre aux utilisateurs de_send alerts relating ethic policy code conduct_à nouveau.",* Envoi d'alertes,palmint459 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium iodevice timestamp plus parlant sous forme aaaammjjhhmmss fixed palm4114 iodevice timestamp plus parlant sous forme aaaammjjhhmmss demo author hmhamdia body done createddate 20170926t1035490000000 updateddate 20170926t1035490000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert done   timestamp palmyra 
palmint460,"Le ticket décrit une erreur dans le cadre d'un code review pour une intégration HTTPS. Le développeur ne peut pas envoyer d'alerte concernant la politique éthique de Vermeg. Il y a un problème avec l'intégration du code review, ce qui empêche le développement de se poursuivre normalement.","Le ticket a été marqué comme ""fixed"" par l'auteur aaloui. La solution appliquée est un code review pour l'intégration HTTPS, qui a permis de résoudre le problème d'envoi d'alerte concernant la politique éthique de Vermeg.",* Code review,palmint460 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium iodevice timestamp plus parlant sous forme aaaammjjhhmmss fixed palm4114 iodevice timestamp plus parlant sous forme aaaammjjhhmmss codereview author aaloui body done createddate 20170925t1522430000000 updateddate 20170925t1522430000000 author aaloui body done createddate 20170925t1522540000000 updateddate 20170925t1522540000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert code review done  code review done code review done palmyra 
palmint461,"Le ticket décrit un problème avec l'envoi d'alertes relatives à la politique éthique et de conduite chez Vermeg. L'utilisateur souhaite avoir la possibilité de rester anonyme lors du signalement d'un problème, mais il n'est pas clair si cela est possible ou non.",La solution effective pour ce problème consiste à fournir un moyen pour les utilisateurs de signaler des problèmes de manière anonyme et de garantir leur protection en tant que lanceurs d'alerte. Il n'est pas clair dans le ticket si cette fonctionnalité a été mise en place.,* Envoi d'alertes,palmint461 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium iodevice timestamp plus parlant sous forme aaaammjjhhmmss fixed palm4114 iodevice timestamp plus parlant sous forme aaaammjjhhmmss doc author hmhamdia body done createddate 20170926t1046160000000 updateddate 20170926t1046160000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert done   done palmyra 
palmint462,Le ticket décrit un problème avec l'API REST 2 version 1.7.23.1 utilisé pour les appareils IoT. Le problème est lié à la gestion des alertes éthiques et de conformité pour les politiques et codes de conduite de VERMEG envers les parties prenantes.,Le problème a été résolu en modifiant le code source de l'API REST 2 version 1.7.23.1. Cette modification permet maintenant de gérer correctement les alertes éthiques et de conformité pour les politiques et codes de conduite de VERMEG envers les parties prenantes.,"API REST, IoT, appareils, alertes éthiques, conformité, politiques, codes de conduite, VERMEG, parties prenantes",palmint462 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium iodevice timestamp plus parlant sous forme aaaammjjhhmmss fixed palm4114 iodevice timestamp plus parlant sous forme aaaammjjhhmmss design author aanaya body createddate 20170914t1639330000000 updateddate 20170914t1639330000000 author aanaya body httpsvermegsharepointcomsitesvermeglibrarylayouts15docaspxsourcedoc7bfbe54320e2e7405eae3b66dc75d3720a7dactionedituid7bfbe54320e2e7405eae3b66dc75d3720a7dlistitemid92285listid7b6f105da0a8274067b7d793d069c648a27denvprod createddate 20170914t1639560000000 updateddate 20170914t1639560000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert     palmyra 
palmint463,"Le ticket décrit un problème concernant la possibilité d'envoyer une alerte relative à une politique éthique via l'API REST v1.7.2.3.1. Le problème semble être lié à la manière dont les alertes sont gérées et relayées, ce qui empêche les utilisateurs de signaler des violations de la politique éthique.","La solution effective pour résoudre le problème n'est pas clairement indiquée dans le ticket. Il est seulement mentionné que l'alerte a été prise en charge par l'équipe de support de Vermeg. Par conséquent, on peut supposer qu'une mise à jour du système ou une modification des paramètres de gestion des alertes a été appliquée, mais il n'y a pas de détails spécifiques sur la solution technique utilisée.",* API REST v1.7.2.3.1,palmint463 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium iodevice timestamp plus parlant sous forme aaaammjjhhmmss fixed palm4114 iodevice timestamp plus parlant sous forme aaaammjjhhmmss analyse author hbensaid body ok createddate 20170915t1306030000000 updateddate 20170915t1306030000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert spec  impact spec palmyra 
palmint464,"Le ticket décrit un problème lié à l'envoi d'alertes concernant la politique éthique et de conduite du code pour les utilisateurs de Vermeg. Le problème semble être la absence de mécanismes pour garantir la confidentialité des personnes qui souhaitent signaler des violations, ce qui peut décourager les whistleblowers potentiels.","La solution appliquée est l'ajout d'un pattern personnalisé pour permettre aux utilisateurs de signaler des alertes de manière anonyme. Cependant, il semble que cette solution ne soit pas encore mise en place, car le ticket mentionne que la fonctionnalité sera ajoutée à l'avenir.",* Envoi d'alertes,palmint464 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium iodevice timestamp plus parlant sous forme aaaammjjhhmmss fixed palm4114 iodevice timestamp plus parlant sous forme aaaammjjhhmmss unittest author hmhamdia body done createddate 20170926t1048050000000 updateddate 20170926t1048050000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert pattern added customized   timestamp customized palmyra 
palmint465,"Le ticket décrit un problème lié à l'envoi d'alertes relatives à la politique éthique et au code de conduite de Vermeg. Les utilisateurs ne peuvent pas envoyer d'alerts de manière anonyme, ce qui peut les décourager à signaler des problèmes.",Il n'y a pas de solution indiquée dans le ticket.,"Envoi d'alertes, anonymat, politique éthique, code de conduite, Vermeg.",palmint465 subtask 1262rc2   medium iodevice timestamp plus parlant sous forme aaaammjjhhmmss fixed palm4114 iodevice timestamp plus parlant sous forme aaaammjjhhmmss functionaltest author ifathallah body done createddate 20171228t1754050000000 updateddate 20171228t1754050000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert     palmyra 
palmint466,Le ticket décrit une demande d'ajout d'un champ pour permettre aux utilisateurs de choisir de rester anonymes lorsqu'ils envoient des alerts relatifs à la politique éthique de l'entreprise. Le problème technique précis est l'absence d'une telle fonctionnalité dans le système actuel.,"La solution effective consiste en l'ajout d'un champ permettant aux utilisateurs de choisir de rester anonymes lors de l'envoi d'alerts, ce qui a été réalisé par l'auteur du ticket hmhamdia.",- Alertes éthiques,palmint466 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium iodevice timestamp plus parlant sous forme aaaammjjhhmmss fixed palm4114 iodevice timestamp plus parlant sous forme aaaammjjhhmmss version update author hmhamdia body done createddate 20170926t1049460000000 updateddate 20170926t1049460000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert timestamp customized   timestamp cutomized updated palmyra 
palmint469,"Le ticket décrit un problème concernant l'envoi d'alertes liées à la politique éthique de Vermeg. Le système ne permet pas aux utilisateurs de choisir de rester anonymes lors de la soumission d'une alerte, ce qui peut décourager les employés de signaler des problèmes.",La solution consiste à permettre aux utilisateurs de choisir de rester anonymes lors de la soumission d'une alerte. Cela peut être réalisé en ajoutant une option pour masquer l'identité de l'auteur de l'alerte dans le système d'alertes.,"Alertes éthiques, anonymat, politique éthique, signalement de problèmes, Vermeg",palmint469 subtask 1262rc2   medium apisation sprint 2 gramaire api rest fixed palm4657 apisation sprint 2 gramaire api rest codereview author wlimam body fixed createddate 20181231t1503330000000 updateddate 20181231t1503330000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert     palmyra 
palmint471,"Le ticket décrit un problème de politique de code de conduite ethical policy code conduct au sein de l'entreprise Vermeg. Les utilisateurs ne savent pas comment envoyer une alerte concernant cette politique et souhaitent pouvoir le faire de manière anonyme. Il n'y a pas de procédure claire pour signaler les violations de la politique, ce qui peut entraîner un manque de confiance des employés dans le processus de signalement.","La solution consiste à publier sur le site web de l'entreprise une page dédiée aux alertes éthiques, avec des instructions claires sur la manière de signaler les problèmes de manière anonyme. Les utilisateurs devraient également être informés que leur identité sera protégée tout au long du processus de signalement.","Politique de code de conduite, signalement d'alerte éthique, anonymat, procédure de signalement, protection des employés",palmint471 subtask 1262rc2   medium apisation sprint 2 gramaire api rest fixed palm4657 apisation sprint 2 gramaire api rest design author aanaya body createddate 20171116t1521030000000 updateddate 20171116t1521030000000 author aanaya body createddate 20171116t1521080000000 updateddate 20171116t1521080000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert     palmyra 
palmint476,"Le ticket décrit un problème lié à la gestion des alertes concernant la politique éthique et de conduite de Vermeg. Le système actuel ne permet pas aux employés de signaler des violations anonymement, ce qui est contre les règles de whistleblowing. De plus, il n'y a pas de moyen pour les utilisateurs de fournir leur adresse email ou numéro de téléphone afin de recevoir des mises à jour sur l'investigation de l'alerte.",La solution appliquée consiste à permettre aux employés de signaler des violations anonymement et de fournir une option pour qu'ils puissent laisser leur adresse email ou numéro de téléphone afin de recevoir des mises à jour.,"Politique éthique, conduite, alertes, anonymat, whistleblowing, gestion d'alertes, adresses email, numéros de téléphone.",palmint476 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium piste daudit tables formatdata constraintsdata fixed palm4307 piste daudit tables formatdata constraintsdata coding author saouledsaad body approvedn createddate 20171014t1705560000000 updateddate 20171014t1705560000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert palmyras meta tables formatdata constraintsdata 3 fields insertiondate varchar 50 date script execution originfile varchar 50 name executed script palmyraversion palmyra version executed script nb insertiondate varchar database specific conversion ddl source code based palmyra 11 support javautildate type  last build ddlmavenplugin trunksnapshot client request palmyra 
palmint477,"Le ticket décrit un problème avec la fonctionnalité d'alerte éthique dans le système REST API version 1.7.203. Les utilisateurs ne peuvent pas envoyer d'alertes relatives à la politique éthique, au code de conduite ou aux règles de whistleblowing. Le système ne permet pas non plus de choisir de rester anonyme lors de la soumission d'une alerte.",La solution effective consiste en une modification du code source pour permettre aux utilisateurs de sélectionner s'ils souhaitent rester anonymes lors de l'envoi d'une alerte éthique. Il est également mentionné que des améliorations ont été apportées pour garantir la protection des whistleblowers.,* Alerte éthique,palmint477 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium piste daudit tables formatdata constraintsdata fixed palm4307 piste daudit tables formatdata constraintsdata demo author saouledsaad body approved createddate 20171017t2232070000000 updateddate 20171017t2232070000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert done   demo palmyra 
palmint478,"Le ticket décrit un problème concernant la gestion des alertes relatives à l'éthique et aux politiques de code de conduite chez Vermeg. Le système actuel ne permet pas aux utilisateurs de choisir de rester anonymes lorsqu'ils signalent une violation, ce qui peut décourager les employés de signaler des problèmes.",La solution proposée est de permettre aux utilisateurs de choisir de rester anonymes lors du signalement d'une violation de l'éthique ou des politiques de code de conduite. La mise en place d'un système de suivi des alertes anonymes permettrait également de garantir la protection des whistleblowers.,"Alertes éthiques, politique de code de conduite, anonymat, signalement de violation, protection des whistleblowers",palmint478 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium piste daudit tables formatdata constraintsdata fixed palm4307 piste daudit tables formatdata constraintsdata codereview author osmaoui body approved createddate 20171017t1238010000000 updateddate 20171017t1238010000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert code review done  code review code review palmyra 
palmint479,"Le ticket décrit un problème avec la génération d'un schéma à partir des données et des contraintes données. Le système ne fonctionne pas correctement, ce qui peut entraîner une erreur lors de l'utilisation de l'API.",Il semble que le problème ait été résolu en modifiant le code pour corriger la génération du schéma.,"Schéma, données, contraintes, API, génération.",palmint479 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium piste daudit tables formatdata constraintsdata fixed palm4307 piste daudit tables formatdata constraintsdata doc author saouledsaad body approved createddate 20171017t2228130000000 updateddate 20171017t2228130000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert http1011401158080xwikiwikipalmyra1262viewpersistenceschemagenerationhfromatdataandconstraintsdata   wiki palmyra 
palmint480,"Le ticket décrit une préoccupation concernant la manière dont les alertes relatives à l'éthique et à la conformité sont gérées. Les utilisateurs souhaitent pouvoir signaler des problèmes de manière anonyme, mais ils sont également préoccupés par le manque de rétroaction et de suivi après avoir élevé une alerte.","La solution effective pour répondre à ces preocupations n'est pas claire dans les informations fournies. Il est possible que des améliorations aient été apportées au processus de gestion des alertes, mais il n'y a pas de détails spécifiques sur les mesures prises pour y parvenir.","Conformité, Éthique, Alertes, Anonymat, Feedback",palmint480 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium piste daudit tables formatdata constraintsdata fixed palm4307 piste daudit tables formatdata constraintsdata design author aanaya body createddate 20170915t1712460000000 updateddate 20170915t1712460000000 author aanaya body createddate 20170915t1713150000000 updateddate 20170915t1713150000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert     palmyra 
palmint481,"Le ticket décrit un problème concernant la gestion des alertes relating à l'éthique et au code de conduite de Vermeg, pour les stakeholders publiés sur le site web. Le problème semble être lié à la non-transmission ou à la non-gestion correcte de ces alertes.","La solution effective n'est pas clairement mentionnée dans le ticket. Cependant, il est recommandé que l'auteur du ticket prenne contact avec un employé de Vermeg pour discuter de la gestion des alerts et de la politique de whistleblowing de l'entreprise.","Alertes éthiques, Code de conduite, Gestion des alertes, Whistleblowing, Politique d'éthique, Stakeholders",palmint481 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium piste daudit tables formatdata constraintsdata fixed palm4307 piste daudit tables formatdata constraintsdata analyse author hbensaid body ok createddate 20170915t1545490000000 updateddate 20170915t1545490000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert     palmyra 
palmint482,"Le ticket décrit un problème de configuration dans la gestion des alertes relatives à la politique éthique et de conduite de Vermeg. Le système ne permet pas aux utilisateurs de choisir s'ils souhaitent rester anonymes lors du signalement d'une violation, ni de fournir defeedback sur la manière dont leur alerte a été gérée.","La solution effective consiste en une mise à jour du système pour permettre aux utilisateurs de choisir de rester anonymes lors du signalement d'une violation et de fournir un feedback sur la gestion de leur alerte. Cette mise à jour devrait inclure l'option pour les utilisateurs de fournir leurs coordonnées (email, téléphone, etc.) pour faciliter le suivi et la communication.",* Gestion des alertes,palmint482 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium piste daudit tables formatdata constraintsdata fixed palm4307 piste daudit tables formatdata constraintsdata unittest author saouledsaad body approved createddate 20171017t2227470000000 updateddate 20171017t2227470000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert applicable   applicable palmyra 
palmint485,"Le ticket décrit un problème lié à l'envoi d'alertes relatives à la politique éthique de Vermeg. L'utilisateur souhaite pouvoir signaler des événements sans avoir à fournir ses coordonnées, mais également être informé du suivi de son alerte. Il existecurrently un manque de clarté sur la manière dont les alertes sont gérées et si elles sont prises en compte.","La solution proposée est d'améliorer le système d'alertes pour permettre aux utilisateurs de signaler des événements sans avoir à fournir leurs coordonnées, tout en étant informés du suivi de leur alerte. Cela peut être réalisé en ajoutant une fonctionnalité permettant aux utilisateurs de choisir de rester anonymes lors de la soumission d'une alerte, ainsi qu'en fournissant un moyen pour les utilisateurs de suivre l'état de leur alerte.",* Envoi d'alertes,palmint485 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium purge table enteventoccurence rc2 confirmer secdep fixed palm4610 purge table enteventoccurence rc2 confirmer secdep coding author amachouri body resvoled createddate 20171003t1209440000000 updateddate 20171003t1209440000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert set false events registration   enhacement palmyra 
palmint486,Le ticket décrit un problème de purge de la table d'occurrences des événements relating à l'éthique et à la politique de code de conduite pour les stakeholders publiés sur le site web de Vermeg. Le problème est lié au fait que les alerts ne sont pas envoyées alors qu'elles devraient l'être.,La solution appliquée a consisté à purger la table d'occurrences des événements relating à l'éthique et à la politique de code de conduite pour les stakeholders publiés sur le site web de Vermeg. Cette purge a permis de résoudre le problème de non-envoi des alerts.,"Purge de table, enteventoccurence, rc2, confirmer, secdep, demo, alert, ethic policy code conduct vermeg stakeholders published website",palmint486 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium purge table enteventoccurence rc2 confirmer secdep fixed palm4610 purge table enteventoccurence rc2 confirmer secdep demo author amachouri body fixed createddate 20171013t0933440000000 updateddate 20171013t0933440000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert using broadcast engine allow purge table entoccurrence   enhancement palmyra 
palmint487,"Le ticket décrit un problème lié à l'envoi d'alertes relatives à la politique éthique de VERMEG. L'utilisateur a besoin de pouvoir envoyer des alertes anonymement, mais il y a un manque de claire sur les étapes à suivre pour garantir cette confidentialité.","La solution appliquée consiste en une mise à jour du processus de gestion des alertes pour permettre aux utilisateurs de rester anonymes pendant l'envoi d'alertes. Cette mise à jour inclut la fourniture de contact email, phone number, etc. pour connecter jira access employee client.",* Envoi d'alerte,palmint487 subtask 1262rc2   medium purge table enteventoccurence rc2 confirmer secdep fixed palm4610 purge table enteventoccurence rc2 confirmer secdep codereview author aaloui body code review done createddate 20180201t1047150000000 updateddate 20180201t1047150000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert     palmyra 
